index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,Flag Codes
771,ITA,ALCOHOL,TOT,LT_CAP15,A,1977,17.0,
772,ITA,ALCOHOL,TOT,LT_CAP15,A,1978,16.5,
773,ITA,ALCOHOL,TOT,LT_CAP15,A,1979,16.5,
774,ITA,ALCOHOL,TOT,LT_CAP15,A,1980,16.7,
775,ITA,ALCOHOL,TOT,LT_CAP15,A,1981,15.1,
776,ITA,ALCOHOL,TOT,LT_CAP15,A,1982,14.5,
777,ITA,ALCOHOL,TOT,LT_CAP15,A,1983,14.6,
778,ITA,ALCOHOL,TOT,LT_CAP15,A,1984,14.1,
779,ITA,ALCOHOL,TOT,LT_CAP15,A,1985,13.2,
780,ITA,ALCOHOL,TOT,LT_CAP15,A,1986,12.4,
781,ITA,ALCOHOL,TOT,LT_CAP15,A,1987,11.8,
782,ITA,ALCOHOL,TOT,LT_CAP15,A,1988,11.4,
783,ITA,ALCOHOL,TOT,LT_CAP15,A,1989,11.0,
784,ITA,ALCOHOL,TOT,LT_CAP15,A,1990,11.0,
785,ITA,ALCOHOL,TOT,LT_CAP15,A,1991,10.8,
786,ITA,ALCOHOL,TOT,LT_CAP15,A,1992,10.6,
787,ITA,ALCOHOL,TOT,LT_CAP15,A,1993,10.3,
788,ITA,ALCOHOL,TOT,LT_CAP15,A,1994,10.1,
789,ITA,ALCOHOL,TOT,LT_CAP15,A,1995,9.6,
790,ITA,ALCOHOL,TOT,LT_CAP15,A,1996,9.1,
791,ITA,ALCOHOL,TOT,LT_CAP15,A,1997,9.1,
792,ITA,ALCOHOL,TOT,LT_CAP15,A,1998,9.0,
793,ITA,ALCOHOL,TOT,LT_CAP15,A,1999,8.9,
794,ITA,ALCOHOL,TOT,LT_CAP15,A,2000,9.8,
795,ITA,ALCOHOL,TOT,LT_CAP15,A,2001,9.7,
796,ITA,ALCOHOL,TOT,LT_CAP15,A,2002,9.3,
797,ITA,ALCOHOL,TOT,LT_CAP15,A,2003,9.3,
798,ITA,ALCOHOL,TOT,LT_CAP15,A,2004,9.0,
799,ITA,ALCOHOL,TOT,LT_CAP15,A,2005,8.7,
800,ITA,ALCOHOL,TOT,LT_CAP15,A,2006,8.4,
801,ITA,ALCOHOL,TOT,LT_CAP15,A,2007,8.4,
802,ITA,ALCOHOL,TOT,LT_CAP15,A,2008,8.0,
803,ITA,ALCOHOL,TOT,LT_CAP15,A,2009,7.3,
804,ITA,ALCOHOL,TOT,LT_CAP15,A,2010,7.0,
805,ITA,ALCOHOL,TOT,LT_CAP15,A,2011,7.0,
806,ITA,ALCOHOL,TOT,LT_CAP15,A,2012,7.5,
807,ITA,ALCOHOL,TOT,LT_CAP15,A,2013,7.4,
808,ITA,ALCOHOL,TOT,LT_CAP15,A,2014,7.6,
809,ITA,ALCOHOL,TOT,LT_CAP15,A,2015,7.1,
810,ITA,ALCOHOL,TOT,LT_CAP15,A,2016,7.1,
811,ITA,ALCOHOL,TOT,LT_CAP15,A,2017,7.4,
812,ITA,ALCOHOL,TOT,LT_CAP15,A,2018,7.8,
813,ITA,ALCOHOL,TOT,LT_CAP15,A,2019,7.7,
814,JPN,ALCOHOL,TOT,LT_CAP15,A,1963,5.0,
815,JPN,ALCOHOL,TOT,LT_CAP15,A,1964,5.2,
816,JPN,ALCOHOL,TOT,LT_CAP15,A,1965,5.3,
817,JPN,ALCOHOL,TOT,LT_CAP15,A,1966,5.3,
818,JPN,ALCOHOL,TOT,LT_CAP15,A,1967,5.4,
819,JPN,ALCOHOL,TOT,LT_CAP15,A,1968,5.5,
820,JPN,ALCOHOL,TOT,LT_CAP15,A,1969,5.8,
821,JPN,ALCOHOL,TOT,LT_CAP15,A,1970,6.1,
822,JPN,ALCOHOL,TOT,LT_CAP15,A,1971,6.1,
823,JPN,ALCOHOL,TOT,LT_CAP15,A,1972,6.2,
824,JPN,ALCOHOL,TOT,LT_CAP15,A,1973,6.5,
825,JPN,ALCOHOL,TOT,LT_CAP15,A,1974,6.6,
826,JPN,ALCOHOL,TOT,LT_CAP15,A,1975,6.7,
827,JPN,ALCOHOL,TOT,LT_CAP15,A,1976,6.7,
828,JPN,ALCOHOL,TOT,LT_CAP15,A,1977,7.0,
829,JPN,ALCOHOL,TOT,LT_CAP15,A,1978,7.0,
830,JPN,ALCOHOL,TOT,LT_CAP15,A,1979,7.2,
831,JPN,ALCOHOL,TOT,LT_CAP15,A,1980,7.1,
832,JPN,ALCOHOL,TOT,LT_CAP15,A,1981,7.2,
833,JPN,ALCOHOL,TOT,LT_CAP15,A,1982,7.3,
834,JPN,ALCOHOL,TOT,LT_CAP15,A,1983,7.5,
835,JPN,ALCOHOL,TOT,LT_CAP15,A,1984,7.4,
836,JPN,ALCOHOL,TOT,LT_CAP15,A,1985,7.3,
837,JPN,ALCOHOL,TOT,LT_CAP15,A,1986,7.5,
838,JPN,ALCOHOL,TOT,LT_CAP15,A,1987,7.9,
839,JPN,ALCOHOL,TOT,LT_CAP15,A,1988,8.3,
840,JPN,ALCOHOL,TOT,LT_CAP15,A,1989,8.6,
841,JPN,ALCOHOL,TOT,LT_CAP15,A,1990,9.2,
842,JPN,ALCOHOL,TOT,LT_CAP15,A,1991,8.9,
843,JPN,ALCOHOL,TOT,LT_CAP15,A,1992,8.9,
844,JPN,ALCOHOL,TOT,LT_CAP15,A,1993,9.2,
845,JPN,ALCOHOL,TOT,LT_CAP15,A,1994,9.1,
846,JPN,ALCOHOL,TOT,LT_CAP15,A,1995,8.9,
847,JPN,ALCOHOL,TOT,LT_CAP15,A,1996,9.0,
848,JPN,ALCOHOL,TOT,LT_CAP15,A,1997,8.8,
849,JPN,ALCOHOL,TOT,LT_CAP15,A,1998,8.7,
850,JPN,ALCOHOL,TOT,LT_CAP15,A,1999,8.8,
851,JPN,ALCOHOL,TOT,LT_CAP15,A,2000,8.6,
852,JPN,ALCOHOL,TOT,LT_CAP15,A,2001,8.6,
853,JPN,ALCOHOL,TOT,LT_CAP15,A,2002,8.4,
854,JPN,ALCOHOL,TOT,LT_CAP15,A,2003,8.4,
855,JPN,ALCOHOL,TOT,LT_CAP15,A,2004,8.2,
856,JPN,ALCOHOL,TOT,LT_CAP15,A,2005,8.5,
857,JPN,ALCOHOL,TOT,LT_CAP15,A,2006,7.9,
858,JPN,ALCOHOL,TOT,LT_CAP15,A,2007,7.7,
859,JPN,ALCOHOL,TOT,LT_CAP15,A,2008,7.5,
860,JPN,ALCOHOL,TOT,LT_CAP15,A,2009,7.4,
861,JPN,ALCOHOL,TOT,LT_CAP15,A,2010,7.3,
862,JPN,ALCOHOL,TOT,LT_CAP15,A,2011,7.3,
863,JPN,ALCOHOL,TOT,LT_CAP15,A,2012,7.2,
864,JPN,ALCOHOL,TOT,LT_CAP15,A,2013,7.4,
865,JPN,ALCOHOL,TOT,LT_CAP15,A,2014,7.1,
866,JPN,ALCOHOL,TOT,LT_CAP15,A,2015,7.2,
867,JPN,ALCOHOL,TOT,LT_CAP15,A,2016,7.2,
868,JPN,ALCOHOL,TOT,LT_CAP15,A,2017,7.2,
869,JPN,ALCOHOL,TOT,LT_CAP15,A,2018,7.2,
870,JPN,ALCOHOL,TOT,LT_CAP15,A,2019,7.1,
871,JPN,ALCOHOL,TOT,LT_CAP15,A,2020,6.7,
872,JPN,ALCOHOL,TOT,LT_CAP15,A,2021,6.6,
873,KOR,ALCOHOL,TOT,LT_CAP15,A,1961,6.0,
874,KOR,ALCOHOL,TOT,LT_CAP15,A,1962,7.0,
875,KOR,ALCOHOL,TOT,LT_CAP15,A,1963,5.9,
876,KOR,ALCOHOL,TOT,LT_CAP15,A,1964,5.2,
877,KOR,ALCOHOL,TOT,LT_CAP15,A,1965,6.0,
878,KOR,ALCOHOL,TOT,LT_CAP15,A,1966,7.6,
879,KOR,ALCOHOL,TOT,LT_CAP15,A,1967,8.9,
880,KOR,ALCOHOL,TOT,LT_CAP15,A,1968,8.4,
881,KOR,ALCOHOL,TOT,LT_CAP15,A,1969,9.4,
882,KOR,ALCOHOL,TOT,LT_CAP15,A,1970,11.3,
883,KOR,ALCOHOL,TOT,LT_CAP15,A,1971,14.4,
884,KOR,ALCOHOL,TOT,LT_CAP15,A,1972,15.2,
885,KOR,ALCOHOL,TOT,LT_CAP15,A,1973,16.8,
886,KOR,ALCOHOL,TOT,LT_CAP15,A,1974,16.6,
887,KOR,ALCOHOL,TOT,LT_CAP15,A,1975,15.2,
888,KOR,ALCOHOL,TOT,LT_CAP15,A,1976,16.0,
889,KOR,ALCOHOL,TOT,LT_CAP15,A,1977,16.7,
890,KOR,ALCOHOL,TOT,LT_CAP15,A,1978,14.3,
891,KOR,ALCOHOL,TOT,LT_CAP15,A,1979,14.4,
892,KOR,ALCOHOL,TOT,LT_CAP15,A,1980,14.8,
893,KOR,ALCOHOL,TOT,LT_CAP15,A,1981,14.2,
894,KOR,ALCOHOL,TOT,LT_CAP15,A,1982,13.7,
895,KOR,ALCOHOL,TOT,LT_CAP15,A,1983,10.7,
896,KOR,ALCOHOL,TOT,LT_CAP15,A,1984,10.7,
897,KOR,ALCOHOL,TOT,LT_CAP15,A,1985,10.2,
898,KOR,ALCOHOL,TOT,LT_CAP15,A,1986,10.3,
899,KOR,ALCOHOL,TOT,LT_CAP15,A,1987,10.2,
900,KOR,ALCOHOL,TOT,LT_CAP15,A,1988,9.5,B
901,KOR,ALCOHOL,TOT,LT_CAP15,A,1989,9.5,
902,KOR,ALCOHOL,TOT,LT_CAP15,A,1990,9.1,
903,KOR,ALCOHOL,TOT,LT_CAP15,A,1991,8.8,
904,KOR,ALCOHOL,TOT,LT_CAP15,A,1992,8.9,
905,KOR,ALCOHOL,TOT,LT_CAP15,A,1993,8.7,
906,KOR,ALCOHOL,TOT,LT_CAP15,A,1994,9.1,
907,KOR,ALCOHOL,TOT,LT_CAP15,A,1995,8.9,
908,KOR,ALCOHOL,TOT,LT_CAP15,A,1996,9.1,
909,KOR,ALCOHOL,TOT,LT_CAP15,A,1997,8.9,
910,KOR,ALCOHOL,TOT,LT_CAP15,A,1998,8.7,
911,KOR,ALCOHOL,TOT,LT_CAP15,A,1999,9.2,
912,KOR,ALCOHOL,TOT,LT_CAP15,A,2000,8.9,
913,KOR,ALCOHOL,TOT,LT_CAP15,A,2001,8.5,
914,KOR,ALCOHOL,TOT,LT_CAP15,A,2002,9.2,
915,KOR,ALCOHOL,TOT,LT_CAP15,A,2003,9.3,
916,KOR,ALCOHOL,TOT,LT_CAP15,A,2004,9.3,
917,KOR,ALCOHOL,TOT,LT_CAP15,A,2005,9.0,
918,KOR,ALCOHOL,TOT,LT_CAP15,A,2006,9.2,
919,KOR,ALCOHOL,TOT,LT_CAP15,A,2007,9.3,
920,KOR,ALCOHOL,TOT,LT_CAP15,A,2008,9.5,
921,KOR,ALCOHOL,TOT,LT_CAP15,A,2009,8.9,
922,KOR,ALCOHOL,TOT,LT_CAP15,A,2010,8.9,
923,KOR,ALCOHOL,TOT,LT_CAP15,A,2011,8.9,
924,KOR,ALCOHOL,TOT,LT_CAP15,A,2012,9.0,
925,KOR,ALCOHOL,TOT,LT_CAP15,A,2013,8.7,
926,KOR,ALCOHOL,TOT,LT_CAP15,A,2014,8.9,
927,KOR,ALCOHOL,TOT,LT_CAP15,A,2015,9.1,
928,KOR,ALCOHOL,TOT,LT_CAP15,A,2016,8.7,
929,KOR,ALCOHOL,TOT,LT_CAP15,A,2017,8.7,
930,KOR,ALCOHOL,TOT,LT_CAP15,A,2018,8.5,
931,KOR,ALCOHOL,TOT,LT_CAP15,A,2019,8.3,
932,KOR,ALCOHOL,TOT,LT_CAP15,A,2020,7.9,
933,KOR,ALCOHOL,TOT,LT_CAP15,A,2021,7.7,
934,LUX,ALCOHOL,TOT,LT_CAP15,A,1961,18.5,D
935,LUX,ALCOHOL,TOT,LT_CAP15,A,1962,18.3,D
936,LUX,ALCOHOL,TOT,LT_CAP15,A,1963,18.7,D
937,LUX,ALCOHOL,TOT,LT_CAP15,A,1964,18.8,D
938,LUX,ALCOHOL,TOT,LT_CAP15,A,1965,18.7,D
939,LUX,ALCOHOL,TOT,LT_CAP15,A,1966,18.5,D
940,LUX,ALCOHOL,TOT,LT_CAP15,A,1967,18.3,D
941,LUX,ALCOHOL,TOT,LT_CAP15,A,1968,18.3,D
942,LUX,ALCOHOL,TOT,LT_CAP15,A,1969,18.6,D
943,LUX,ALCOHOL,TOT,LT_CAP15,A,1970,18.7,D
944,LUX,ALCOHOL,TOT,LT_CAP15,A,1971,19.0,D
945,LUX,ALCOHOL,TOT,LT_CAP15,A,1972,18.7,D
946,LUX,ALCOHOL,TOT,LT_CAP15,A,1973,19.1,D
947,LUX,ALCOHOL,TOT,LT_CAP15,A,1974,18.5,D
948,LUX,ALCOHOL,TOT,LT_CAP15,A,1975,19.0,D
949,LUX,ALCOHOL,TOT,LT_CAP15,A,1976,19.0,D
950,LUX,ALCOHOL,TOT,LT_CAP15,A,1977,18.6,D
951,LUX,ALCOHOL,TOT,LT_CAP15,A,1978,18.1,D
952,LUX,ALCOHOL,TOT,LT_CAP15,A,1979,18.0,D
953,LUX,ALCOHOL,TOT,LT_CAP15,A,1980,17.7,D
954,LUX,ALCOHOL,TOT,LT_CAP15,A,1981,17.2,D
955,LUX,ALCOHOL,TOT,LT_CAP15,A,1982,17.0,D
956,LUX,ALCOHOL,TOT,LT_CAP15,A,1983,16.7,D
957,LUX,ALCOHOL,TOT,LT_CAP15,A,1984,16.0,D
958,LUX,ALCOHOL,TOT,LT_CAP15,A,1985,15.9,D
959,LUX,ALCOHOL,TOT,LT_CAP15,A,1986,15.4,D
960,LUX,ALCOHOL,TOT,LT_CAP15,A,1987,15.4,D
961,LUX,ALCOHOL,TOT,LT_CAP15,A,1988,15.2,D
962,LUX,ALCOHOL,TOT,LT_CAP15,A,1989,15.3,D
963,LUX,ALCOHOL,TOT,LT_CAP15,A,1990,15.3,D
964,LUX,ALCOHOL,TOT,LT_CAP15,A,1991,14.4,D
965,LUX,ALCOHOL,TOT,LT_CAP15,A,1992,14.3,D
966,LUX,ALCOHOL,TOT,LT_CAP15,A,1993,13.9,D
967,LUX,ALCOHOL,TOT,LT_CAP15,A,1994,13.7,D
968,LUX,ALCOHOL,TOT,LT_CAP15,A,1995,13.7,D
969,LUX,ALCOHOL,TOT,LT_CAP15,A,1996,13.4,D
970,LUX,ALCOHOL,TOT,LT_CAP15,A,1997,13.2,D
971,LUX,ALCOHOL,TOT,LT_CAP15,A,1998,13.0,D
972,LUX,ALCOHOL,TOT,LT_CAP15,A,1999,13.0,D
973,LUX,ALCOHOL,TOT,LT_CAP15,A,2000,13.4,D
974,LUX,ALCOHOL,TOT,LT_CAP15,A,2001,13.3,D
975,LUX,ALCOHOL,TOT,LT_CAP15,A,2002,13.1,D
976,LUX,ALCOHOL,TOT,LT_CAP15,A,2003,12.7,D
977,LUX,ALCOHOL,TOT,LT_CAP15,A,2004,12.5,D
978,LUX,ALCOHOL,TOT,LT_CAP15,A,2005,12.3,D
979,LUX,ALCOHOL,TOT,LT_CAP15,A,2006,12.4,D
980,LUX,ALCOHOL,TOT,LT_CAP15,A,2007,12.2,D
981,LUX,ALCOHOL,TOT,LT_CAP15,A,2008,12.0,D
982,LUX,ALCOHOL,TOT,LT_CAP15,A,2009,11.9,D
983,LUX,ALCOHOL,TOT,LT_CAP15,A,2010,11.9,D
984,LUX,ALCOHOL,TOT,LT_CAP15,A,2011,11.8,D
985,LUX,ALCOHOL,TOT,LT_CAP15,A,2012,11.8,D
986,LUX,ALCOHOL,TOT,LT_CAP15,A,2013,11.4,D
987,LUX,ALCOHOL,TOT,LT_CAP15,A,2014,11.6,D
988,LUX,ALCOHOL,TOT,LT_CAP15,A,2015,11.5,D
989,LUX,ALCOHOL,TOT,LT_CAP15,A,2016,11.4,D
990,LUX,ALCOHOL,TOT,LT_CAP15,A,2017,11.3,D
991,LUX,ALCOHOL,TOT,LT_CAP15,A,2018,11.1,D
992,LUX,ALCOHOL,TOT,LT_CAP15,A,2019,11.0,D
993,MEX,ALCOHOL,TOT,LT_CAP15,A,1961,2.8,
994,MEX,ALCOHOL,TOT,LT_CAP15,A,1962,2.8,
995,MEX,ALCOHOL,TOT,LT_CAP15,A,1963,2.6,
996,MEX,ALCOHOL,TOT,LT_CAP15,A,1964,2.9,
997,MEX,ALCOHOL,TOT,LT_CAP15,A,1965,3.1,
998,MEX,ALCOHOL,TOT,LT_CAP15,A,1966,3.1,
999,MEX,ALCOHOL,TOT,LT_CAP15,A,1967,3.5,
1000,MEX,ALCOHOL,TOT,LT_CAP15,A,1968,3.4,
1001,MEX,ALCOHOL,TOT,LT_CAP15,A,1969,3.5,
1002,MEX,ALCOHOL,TOT,LT_CAP15,A,1970,3.4,
1003,MEX,ALCOHOL,TOT,LT_CAP15,A,1971,3.1,
1004,MEX,ALCOHOL,TOT,LT_CAP15,A,1972,3.3,
1005,MEX,ALCOHOL,TOT,LT_CAP15,A,1973,3.5,
1006,MEX,ALCOHOL,TOT,LT_CAP15,A,1974,3.8,
1007,MEX,ALCOHOL,TOT,LT_CAP15,A,1975,3.9,
1008,MEX,ALCOHOL,TOT,LT_CAP15,A,1976,4.0,
1009,MEX,ALCOHOL,TOT,LT_CAP15,A,1977,4.3,
1010,MEX,ALCOHOL,TOT,LT_CAP15,A,1978,4.0,
1011,MEX,ALCOHOL,TOT,LT_CAP15,A,1979,4.3,
1012,MEX,ALCOHOL,TOT,LT_CAP15,A,1980,4.5,
1013,MEX,ALCOHOL,TOT,LT_CAP15,A,1981,4.8,
1014,MEX,ALCOHOL,TOT,LT_CAP15,A,1982,4.5,
1015,MEX,ALCOHOL,TOT,LT_CAP15,A,1983,4.3,
1016,MEX,ALCOHOL,TOT,LT_CAP15,A,1984,4.4,
1017,MEX,ALCOHOL,TOT,LT_CAP15,A,1985,4.5,
1018,MEX,ALCOHOL,TOT,LT_CAP15,A,1986,4.4,
1019,MEX,ALCOHOL,TOT,LT_CAP15,A,1987,4.7,
1020,MEX,ALCOHOL,TOT,LT_CAP15,A,1988,4.5,
1021,MEX,ALCOHOL,TOT,LT_CAP15,A,1989,5.1,
1022,MEX,ALCOHOL,TOT,LT_CAP15,A,1990,4.9,
1023,MEX,ALCOHOL,TOT,LT_CAP15,A,1991,4.8,
1024,MEX,ALCOHOL,TOT,LT_CAP15,A,1992,5.3,
1025,MEX,ALCOHOL,TOT,LT_CAP15,A,1993,5.2,
1026,MEX,ALCOHOL,TOT,LT_CAP15,A,1994,5.2,
1027,MEX,ALCOHOL,TOT,LT_CAP15,A,1995,5.1,
1028,MEX,ALCOHOL,TOT,LT_CAP15,A,1996,5.3,
1029,MEX,ALCOHOL,TOT,LT_CAP15,A,1997,4.8,
1030,MEX,ALCOHOL,TOT,LT_CAP15,A,1998,4.9,
1031,MEX,ALCOHOL,TOT,LT_CAP15,A,1999,4.9,
1032,MEX,ALCOHOL,TOT,LT_CAP15,A,2000,5.2,
1033,MEX,ALCOHOL,TOT,LT_CAP15,A,2001,5.0,
1034,MEX,ALCOHOL,TOT,LT_CAP15,A,2002,4.9,
1035,MEX,ALCOHOL,TOT,LT_CAP15,A,2003,5.0,
1036,MEX,ALCOHOL,TOT,LT_CAP15,A,2004,5.0,
1037,MEX,ALCOHOL,TOT,LT_CAP15,A,2005,5.0,
1038,MEX,ALCOHOL,TOT,LT_CAP15,A,2006,5.2,
1039,MEX,ALCOHOL,TOT,LT_CAP15,A,2007,4.1,
1040,MEX,ALCOHOL,TOT,LT_CAP15,A,2008,4.0,D
1041,MEX,ALCOHOL,TOT,LT_CAP15,A,2009,4.3,D
1042,MEX,ALCOHOL,TOT,LT_CAP15,A,2010,4.0,D
1043,MEX,ALCOHOL,TOT,LT_CAP15,A,2011,4.0,D
1044,MEX,ALCOHOL,TOT,LT_CAP15,A,2012,3.9,D
1045,MEX,ALCOHOL,TOT,LT_CAP15,A,2013,3.8,D
1046,MEX,ALCOHOL,TOT,LT_CAP15,A,2014,4.0,D
1047,MEX,ALCOHOL,TOT,LT_CAP15,A,2015,4.3,D
1048,MEX,ALCOHOL,TOT,LT_CAP15,A,2016,4.4,D
1049,MEX,ALCOHOL,TOT,LT_CAP15,A,2017,4.7,D
1050,MEX,ALCOHOL,TOT,LT_CAP15,A,2018,4.8,D
1051,MEX,ALCOHOL,TOT,LT_CAP15,A,2019,4.9,D
1052,MEX,ALCOHOL,TOT,LT_CAP15,A,2020,4.2,D
1053,MEX,ALCOHOL,TOT,LT_CAP15,A,2021,5.1,D
1054,NLD,ALCOHOL,TOT,LT_CAP15,A,1960,3.7,
1055,NLD,ALCOHOL,TOT,LT_CAP15,A,1961,3.7,
1056,NLD,ALCOHOL,TOT,LT_CAP15,A,1962,4.3,
1057,NLD,ALCOHOL,TOT,LT_CAP15,A,1963,4.8,
1058,NLD,ALCOHOL,TOT,LT_CAP15,A,1964,5.0,
1059,NLD,ALCOHOL,TOT,LT_CAP15,A,1965,5.9,
1060,NLD,ALCOHOL,TOT,LT_CAP15,A,1966,5.4,
1061,NLD,ALCOHOL,TOT,LT_CAP15,A,1967,6.2,
1062,NLD,ALCOHOL,TOT,LT_CAP15,A,1968,6.5,
1063,NLD,ALCOHOL,TOT,LT_CAP15,A,1969,7.2,
1064,NLD,ALCOHOL,TOT,LT_CAP15,A,1970,7.8,
1065,NLD,ALCOHOL,TOT,LT_CAP15,A,1971,8.5,
1066,NLD,ALCOHOL,TOT,LT_CAP15,A,1972,9.3,
1067,NLD,ALCOHOL,TOT,LT_CAP15,A,1973,10.3,
1068,NLD,ALCOHOL,TOT,LT_CAP15,A,1974,10.8,
1069,NLD,ALCOHOL,TOT,LT_CAP15,A,1975,11.9,
1070,NLD,ALCOHOL,TOT,LT_CAP15,A,1976,11.2,
1071,NLD,ALCOHOL,TOT,LT_CAP15,A,1977,11.7,
1072,NLD,ALCOHOL,TOT,LT_CAP15,A,1978,11.9,
1073,NLD,ALCOHOL,TOT,LT_CAP15,A,1979,12.2,
1074,NLD,ALCOHOL,TOT,LT_CAP15,A,1980,11.5,
1075,NLD,ALCOHOL,TOT,LT_CAP15,A,1981,11.3,
1076,NLD,ALCOHOL,TOT,LT_CAP15,A,1982,11.0,
1077,NLD,ALCOHOL,TOT,LT_CAP15,A,1983,11.2,
1078,NLD,ALCOHOL,TOT,LT_CAP15,A,1984,10.8,
1079,NLD,ALCOHOL,TOT,LT_CAP15,A,1985,10.6,
1080,NLD,ALCOHOL,TOT,LT_CAP15,A,1986,10.6,
1081,NLD,ALCOHOL,TOT,LT_CAP15,A,1987,10.2,
1082,NLD,ALCOHOL,TOT,LT_CAP15,A,1988,10.2,
1083,NLD,ALCOHOL,TOT,LT_CAP15,A,1989,10.0,
1084,NLD,ALCOHOL,TOT,LT_CAP15,A,1990,9.9,
1085,NLD,ALCOHOL,TOT,LT_CAP15,A,1991,10.0,
1086,NLD,ALCOHOL,TOT,LT_CAP15,A,1992,10.0,
1087,NLD,ALCOHOL,TOT,LT_CAP15,A,1993,9.7,
1088,NLD,ALCOHOL,TOT,LT_CAP15,A,1994,9.7,
1089,NLD,ALCOHOL,TOT,LT_CAP15,A,1995,9.8,
1090,NLD,ALCOHOL,TOT,LT_CAP15,A,1996,9.9,
1091,NLD,ALCOHOL,TOT,LT_CAP15,A,1997,10.1,
1092,NLD,ALCOHOL,TOT,LT_CAP15,A,1998,9.9,
1093,NLD,ALCOHOL,TOT,LT_CAP15,A,1999,10.1,
1094,NLD,ALCOHOL,TOT,LT_CAP15,A,2000,10.1,
1095,NLD,ALCOHOL,TOT,LT_CAP15,A,2001,10.0,
1096,NLD,ALCOHOL,TOT,LT_CAP15,A,2002,9.8,
1097,NLD,ALCOHOL,TOT,LT_CAP15,A,2003,9.7,
1098,NLD,ALCOHOL,TOT,LT_CAP15,A,2004,9.6,
1099,NLD,ALCOHOL,TOT,LT_CAP15,A,2005,9.6,
1100,NLD,ALCOHOL,TOT,LT_CAP15,A,2006,9.6,
1101,NLD,ALCOHOL,TOT,LT_CAP15,A,2007,9.6,
1102,NLD,ALCOHOL,TOT,LT_CAP15,A,2008,9.7,
1103,NLD,ALCOHOL,TOT,LT_CAP15,A,2009,9.4,
1104,NLD,ALCOHOL,TOT,LT_CAP15,A,2010,9.1,
1105,NLD,ALCOHOL,TOT,LT_CAP15,A,2011,9.0,
1106,NLD,ALCOHOL,TOT,LT_CAP15,A,2012,9.1,
1107,NLD,ALCOHOL,TOT,LT_CAP15,A,2013,8.7,
1108,NLD,ALCOHOL,TOT,LT_CAP15,A,2014,8.4,
1109,NLD,ALCOHOL,TOT,LT_CAP15,A,2015,8.3,
1110,NLD,ALCOHOL,TOT,LT_CAP15,A,2016,8.2,
1111,NLD,ALCOHOL,TOT,LT_CAP15,A,2017,8.3,
1112,NLD,ALCOHOL,TOT,LT_CAP15,A,2018,8.3,
1113,NLD,ALCOHOL,TOT,LT_CAP15,A,2019,8.2,
1114,NLD,ALCOHOL,TOT,LT_CAP15,A,2020,7.8,
1115,NLD,ALCOHOL,TOT,LT_CAP15,A,2021,8.1,
1116,NZL,ALCOHOL,TOT,LT_CAP15,A,1960,7.9,
1117,NZL,ALCOHOL,TOT,LT_CAP15,A,1965,8.6,
1118,NZL,ALCOHOL,TOT,LT_CAP15,A,1970,9.8,
1119,NZL,ALCOHOL,TOT,LT_CAP15,A,1971,10.4,
1120,NZL,ALCOHOL,TOT,LT_CAP15,A,1972,10.6,
1121,NZL,ALCOHOL,TOT,LT_CAP15,A,1973,11.3,
1122,NZL,ALCOHOL,TOT,LT_CAP15,A,1974,11.5,
1123,NZL,ALCOHOL,TOT,LT_CAP15,A,1975,11.5,
1124,NZL,ALCOHOL,TOT,LT_CAP15,A,1976,11.6,
1125,NZL,ALCOHOL,TOT,LT_CAP15,A,1977,11.5,
1126,NZL,ALCOHOL,TOT,LT_CAP15,A,1978,12.1,
1127,NZL,ALCOHOL,TOT,LT_CAP15,A,1979,11.6,
1128,NZL,ALCOHOL,TOT,LT_CAP15,A,1980,11.8,
1129,NZL,ALCOHOL,TOT,LT_CAP15,A,1981,11.7,
1130,NZL,ALCOHOL,TOT,LT_CAP15,A,1982,11.7,
1131,NZL,ALCOHOL,TOT,LT_CAP15,A,1983,10.6,
1132,NZL,ALCOHOL,TOT,LT_CAP15,A,1984,11.0,
1133,NZL,ALCOHOL,TOT,LT_CAP15,A,1985,10.8,
1134,NZL,ALCOHOL,TOT,LT_CAP15,A,1986,11.3,
1135,NZL,ALCOHOL,TOT,LT_CAP15,A,1987,10.3,
1136,NZL,ALCOHOL,TOT,LT_CAP15,A,1988,10.1,
1137,NZL,ALCOHOL,TOT,LT_CAP15,A,1989,10.2,
1138,NZL,ALCOHOL,TOT,LT_CAP15,A,1990,10.3,
1139,NZL,ALCOHOL,TOT,LT_CAP15,A,1991,9.9,
1140,NZL,ALCOHOL,TOT,LT_CAP15,A,1992,9.8,
1141,NZL,ALCOHOL,TOT,LT_CAP15,A,1993,9.3,
1142,NZL,ALCOHOL,TOT,LT_CAP15,A,1994,9.5,
1143,NZL,ALCOHOL,TOT,LT_CAP15,A,1995,9.3,
1144,NZL,ALCOHOL,TOT,LT_CAP15,A,1996,8.8,
1145,NZL,ALCOHOL,TOT,LT_CAP15,A,1997,8.7,
1146,NZL,ALCOHOL,TOT,LT_CAP15,A,1998,8.7,
1147,NZL,ALCOHOL,TOT,LT_CAP15,A,1999,8.9,
1148,NZL,ALCOHOL,TOT,LT_CAP15,A,2000,8.9,
1149,NZL,ALCOHOL,TOT,LT_CAP15,A,2001,8.7,
1150,NZL,ALCOHOL,TOT,LT_CAP15,A,2002,9.1,
1151,NZL,ALCOHOL,TOT,LT_CAP15,A,2003,8.9,
